date,cases,total_tests,population,Cases_10k,Test_10k,Rate,hospitalized_covid_confirmed_patients,all_hospital_beds,Hosp_10k,beds_10k,Week,county,Male,Hispanic,Over_65,Over_85,White,Asian,HPI,anycondition,Obesity,Heart_disease,COPD,diabetes,CKD,Urban_rural,Morenitos,C_i,pop_std,mobility
2020-11-22,748.1428571428571,8168.428571428572,2217398.0,3.3739674029779816,36.837899968470126,0.09158956959722975,465.14285714285717,4085.4285714285716,2.0976967470109433,18.424426158175354,7,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,61.75312585155538
2020-11-29,1156.142857142857,9521.142857142857,2217398.0,5.213961846916328,42.93835773795618,0.1214290001200336,663.2857142857143,4064.4285714285716,2.991279482915175,18.329720561796176,8,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,55.58274912734345
2020-12-06,1666.5714285714287,13188.857142857143,2217398.0,7.515887669112305,59.47898006067086,0.12636208054418233,911.1428571428571,4041.1428571428573,4.109063222492566,18.224706873294092,9,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,60.23760404149944
2020-12-13,1736.7142857142858,10330.857142857143,2217398.0,7.832217246133919,46.589999372494894,0.16810940870623375,1134.2857142857142,4027.285714285714,5.115390715991059,18.162214064798984,10,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,55.413377097152605
2020-12-20,3028.8571428571427,17089.285714285714,2217398.0,13.659510574363026,77.06909501264867,0.17723719958202716,1463.2857142857142,4079.285714285714,6.599111725931539,18.396723160595048,11,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,57.87897051908592
2020-12-27,3598.285714285714,17998.0,2217398.0,16.22751402448146,81.16720588726065,0.1999269760132078,1633.2857142857142,4064.5714285714284,7.365776077572516,18.330364817553857,12,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,51.80486520140085
2021-01-03,3728.1428571428573,19662.714285714286,2217398.0,16.81314250821394,88.6747182315231,0.18960469053102683,1720.5714285714287,4119.285714285715,7.75941634551591,18.577114772745873,13,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,51.00782286457151
2021-01-10,3087.1428571428573,15584.0,2217398.0,13.922366923497078,70.28057209395878,0.19809694925198007,1750.7142857142858,3926.4285714285716,7.895354310386705,17.707369499875853,14,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,53.45927237424672
2021-01-17,3362.5714285714284,16008.857142857143,2217398.0,15.164492024306996,72.19658871730354,0.21004443968517428,1624.142857142857,3761.5714285714284,7.324543709080901,16.963898355511407,15,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,52.55464948086498
2021-01-24,3388.5714285714284,20959.14285714286,2217398.0,15.281746572205028,94.52133923248266,0.1616750957645487,1383.5714285714287,3641.8571428571427,6.239617013145266,16.424012030574314,16,San Bernardino,49.8,53.3,11.3,1.2,65.2,8.7,25.0,45.3,34.7,5.8,6.0,12.8,3.1,2,10.1,24,0.05525652667536524,48.73836241490761
